log_count_total_connect,log_cs_byte,log_transmit_speed_BPS,log_count_connect_IP,log_avg_count_connect,log_time_taken,log_time_interval_mean,log_time_interval_var,log_ratio_trans_receive
0.7407,0.1536,0.0696,0.7563,0.4633,0.8251,0.2048,0.3052,0.1536
0.8975,0.5829,0.4668,0.9306,0.5872,0.7686,0.2694,0.4742,0.5488
0.68734109737,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.9012,0.4718,0.3399,0.9306,0.5504,0.6799,0.1989,0.3114,0.4878
0.8251,0.6351,0.4878,0.984,0.5872,0.7599,0.1856,0.2874,0.6351
0.7744,0.0,0.0696,0.7563,0.4633,0.9099,0.174,0.3211,0.1536
0.8547,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9123,0.5829,0.4668,0.9306,0.5872,0.7686,0.2694,0.4742,0.5488
0.7235,0.1856,0.1234,0.8015,0.5231,0.7599,0.1856,0.2874,0.3518
0.8895,0.8665,0.8251,0.984,0.6375,0.6952,0.2048,0.3052,0.4912
0.9778,0.4718,0.3399,0.9306,0.5504,0.6799,0.1989,0.3114,0.4878
0.8567,0.4921,0.3612,0.9384,0.5873,0.7154,0.2123,0.3267,0.4639
0.7832,0.2589,0.1234,0.7654,0.4912,0.0987,0.0789,0.0345,0.1876
0.9211,0.6351,0.4487,0.984,0.6015,0.6823,0.2054,0.3789,0.5123
0.7345,0.1123,0.0696,0.7563,0.4832,0.0811,0.0456,0.0123,0.2345
0.8976,0.5567,0.3891,0.9671,0.5642,0.7686,0.2012,0.3345,0.4987
0.68734109737,0.2897,0.1876,0.7184889857249999,0.44008800635,0.1234,0.0987,0.0567,0.3456
0.9512,0.789,0.5123,0.984,0.6123,0.9099,0.2234,0.4567,0.6234
0.819,0.4424,0.3399,0.8191,0.5504,0.6799,0.2012,0.3345,0.4878
0.7012,0.1567,0.0987,0.7563,0.4712,0.0811,0.0456,0.0123,0.2345
0.9778,0.8665,0.8251,0.984,0.6015,0.9099,0.2234,0.4567,0.6234
0.8912,0.5678,0.3987,0.9671,0.5743,0.7686,0.2012,0.3345,0.4987
0.7235,0.1234,0.0696,0.7563,0.4832,0.0811,0.0456,0.0123,0.2345
0.9456,0.7098,0.4789,0.984,0.5912,0.8123,0.2123,0.3789,0.5345
0.689,0.3213,0.1987,0.7184889857249999,0.44008800635,0.1234,0.0987,0.0567,0.3456
0.8765,0.4987,0.3123,0.9384,0.5432,0.689,0.2054,0.3345,0.4639
0.7543,0.2134,0.1234,0.7654,0.4912,0.0987,0.0456,0.0123,0.2345
0.9123,0.6789,0.4321,0.984,0.5873,0.7154,0.2012,0.3345,0.5123
0.8321,0.4678,0.2987,0.8191,0.5321,0.6799,0.2012,0.3345,0.4878
0.789,0.3456,0.1876,0.7563,0.4712,0.1234,0.0987,0.0567,0.3456
0.9678,0.8213,0.5567,0.984,0.5912,0.8123,0.2054,0.3345,0.5345
0.8714,0.5392,0.3632,0.9487,0.5873,0.7158,0.2115,0.3638,0.4935
0.7389,0.1887,0.0825,0.7654,0.4921,0.0932,0.0489,0.0877,0.2567
0.9112,0.6655,0.4311,0.982,0.5637,0.6899,0.2054,0.311,0.4723
0.8356,0.4123,0.3099,0.8991,0.5347,0.6511,0.1832,0.2793,0.3872
0.7845,0.2591,0.1696,0.7563,0.5112,0.1288,0.0412,0.0693,0.1789
0.9578,0.8665,0.8251,0.9778,0.5934,0.9099,0.2361,0.4212,0.6351
0.6923,0.1289,0.0696,0.7563,0.4778,0.0811,0.0271,0.0395,0.1536
0.8015,0.4718,0.3238,0.8895,0.5083,0.6902,0.2014,0.3211,0.5194
0.7654,0.3829,0.2648,0.8895,0.4778,0.7686,0.231,0.3838,0.47
0.9234,0.5829,0.4668,0.9671,0.5476,0.7686,0.2283,0.3634,0.5488
0.8912,0.3158,0.2648,0.874,0.4953,0.0811,0.0323,0.0462,0.1789
0.7195,0.0,0.0696,0.7235,0.4847,0.0811,0.0215,0.0236,0.1536
0.9778,0.8665,0.8251,0.984,0.5934,0.9099,0.2361,0.4212,0.6351
0.8356,0.4123,0.3099,0.8991,0.5347,0.6511,0.1832,0.2793,0.3872
0.68734109737,0.2222,0.1357,0.7563,0.4921,0.1288,0.0412,0.0693,0.2567
0.9112,0.6655,0.4311,0.982,0.5873,0.6899,0.2054,0.311,0.4723
0.7845,0.4718,0.3238,0.8895,0.5083,0.6902,0.231,0.3838,0.5194
0.8015,0.4123,0.3099,0.8991,0.5347,0.6511,0.1832,0.2793,0.3872
0.7654,0.3829,0.2648,0.8895,0.4778,0.7686,0.2283,0.3634,0.47
0.9578,0.8665,0.8251,0.9778,0.5934,0.9099,0.2361,0.4212,0.6351
0.8547,0.4612,0.3592,0.9315,0.5831,0.7056,0.2114,0.3388,0.4932
0.7823,0.1587,0.1234,0.8675,0.5198,0.0954,0.1567,0.2953,0.2345
0.9778,0.8665,0.8251,0.984,0.6989,0.811,0.2345,0.4742,0.6351
0.7235,0.0088,0.0696,0.7563,0.4778,0.0811,0.0501,0.0088,0.1536
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.9012,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7624,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.8943,0.6212,0.3998,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8356,0.4912,0.3879,0.8675,0.5198,0.7056,0.2114,0.3388,0.4932
0.7412,0.0954,0.0811,0.7563,0.4778,0.0954,0.1567,0.2953,0.2345
0.9543,0.8665,0.8251,0.984,0.6989,0.811,0.2345,0.4742,0.6351
0.8098,0.4212,0.3158,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7789,0.182,0.1357,0.8675,0.5198,0.4424,0.2114,0.3388,0.4932
0.9213,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7345,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.47
0.8547,0.4612,0.3592,0.9315,0.5831,0.7056,0.2114,0.3388,0.4932
0.8234,0.5,0.37,0.894,0.5351,0.6888,0.209,0.327,0.5045
0.9172,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.7823,0.1587,0.1234,0.8675,0.5198,0.4424,0.2114,0.3388,0.4932
0.8943,0.6212,0.3998,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8514,0.4763,0.3529,0.9231,0.5827,0.7183,0.2112,0.3346,0.5239
0.7368,0.1892,0.1837,0.7745,0.4995,0.0963,0.0828,0.1683,0.2784
0.9778,0.8665,0.8251,0.984,0.6392,0.8732,0.2779,0.5119,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0088,0.0696,0.7563,0.4778,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8912,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.8359,0.2648,0.2338,0.8741,0.5277,0.5969,0.2164,0.3838,0.3616
0.7845,0.1892,0.1837,0.7745,0.5065,0.4889,0.1823,0.2949,0.2784
0.9172,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7624,0.3158,0.2648,0.7624,0.4995,0.6245,0.174,0.3211,0.47
0.8779,0.5829,0.4668,0.8912,0.5277,0.7686,0.2694,0.4742,0.5488
0.9013,0.6351,0.8251,0.9778,0.6392,0.8732,0.2779,0.5119,0.6351
0.7488,0.1892,0.1837,0.7563,0.5065,0.4889,0.1823,0.2949,0.2784
0.8587,0.4763,0.3529,0.8191,0.5504,0.7183,0.1989,0.3114,0.4878
0.6894,0.0088,0.0696,0.7563,0.4995,0.0811,0.0501,0.0088,0.1536
0.9231,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8314,0.3158,0.2648,0.8741,0.5277,0.6245,0.174,0.3211,0.47
0.8912,0.5829,0.4668,0.8912,0.5277,0.7686,0.2694,0.4742,0.5488
0.7845,0.3158,0.2648,0.7745,0.5065,0.6245,0.174,0.3211,0.47
0.8547,0.4912,0.3615,0.9321,0.5872,0.7153,0.2145,0.3376,0.5293
0.7892,0.2158,0.1247,0.8675,0.4931,0.0988,0.0876,0.0223,0.1856
0.9114,0.5829,0.4783,0.9778,0.6189,0.6611,0.2055,0.3049,0.6668822963250001
0.8356,0.3582,0.2399,0.8941,0.5207,0.3822,0.1636,0.2783,0.4194
0.7521,0.1567,0.0896,0.7734,0.44008800635,0.1145,0.0458,0.0961,0.2475
0.8973,0.4638,0.3817,0.9529,0.5643,0.5318,0.1993,0.3157,0.6214
0.7289,0.2873,0.1798,0.7563,0.44008800635,0.2354,0.1127,0.1893,0.3629
0.9387,0.6542,0.5121,0.984,0.6339,0.7899,0.2622,0.4511,0.6668822963250001
0.8112,0.3975,0.2756,0.8339,0.5048,0.4176,0.1838,0.2968,0.5537
0.7954,0.2589,0.1467,0.7709,0.44008800635,0.1621,0.0815,0.1359,0.2734
0.8743,0.4361,0.3188,0.9054,0.5325,0.5784,0.2097,0.3265,0.6668822963250001
0.6892,0.1847,0.0934,0.7184889857249999,0.44008800635,0.1362,0.0582,0.1146,0.1963
0.9617,0.7256,0.5892,0.984,0.6533,0.8199,0.2417,0.3887,0.6668822963250001
0.8055,0.4023,0.2916,0.874,0.4839,0.4531,0.1938,0.2946,0.5743
0.7431,0.2345,0.1289,0.7365,0.44008800635,0.1899,0.0954,0.1482,0.2187
0.9236,0.5591,0.4154,0.9478,0.5452,0.6312,0.2075,0.3099,0.6668822963250001
0.8492,0.4194,0.2711,0.8823,0.5126,0.4855,0.1993,0.3127,0.5398
0.7698,0.3048,0.1663,0.7422,0.44008800635,0.2093,0.0913,0.1386,0.2553
0.9014,0.5276,0.3998,0.9671,0.5563,0.5942,0.2195,0.3388,0.6668822963250001
0.6953,0.2711,0.1407,0.7184889857249999,0.44008800635,0.1547,0.0729,0.1263,0.2314
0.8431,0.4567,0.3521,0.9215,0.5678,0.6944,0.2012,0.3054,0.4987
0.7892,0.2345,0.1234,0.8567,0.4876,0.1234,0.089,0.1567,0.2109
0.9123,0.6789,0.4567,0.9543,0.5987,0.7654,0.2234,0.2987,0.5123
0.8012,0.3456,0.2109,0.8765,0.5234,0.2345,0.1123,0.1987,0.3678
0.7234,0.1234,0.089,0.7567,0.4567,0.0987,0.0345,0.0789,0.1567
0.889,0.5678,0.389,0.9321,0.6123,0.6543,0.2109,0.289,0.4789
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.321,0.4789,0.6351
0.68734109737,0.289,0.1567,0.789,0.44008800635,0.189,0.0987,0.1654,0.2345
0.7432,0.3789,0.2567,0.7654,0.4789,0.2789,0.1321,0.2234,0.3123
0.8191,0.4424,0.3399,0.891,0.5504,0.6799,0.2012,0.3114,0.4878
0.9215,0.789,0.6789,0.9543,0.6078,0.7654,0.2234,0.2987,0.5123
0.689,0.2234,0.1123,0.7234,0.4678,0.089,0.0345,0.0789,0.1567
0.8432,0.5678,0.3901,0.9214,0.5789,0.6944,0.2013,0.3055,0.4988
0.7789,0.3456,0.2108,0.8566,0.4877,0.2345,0.1123,0.1986,0.3677
0.9123,0.6789,0.4567,0.9543,0.5987,0.7654,0.2234,0.2987,0.5123
0.68734109737,0.289,0.1567,0.789,0.44008800635,0.189,0.0987,0.1654,0.3123
0.7432,0.3789,0.2567,0.7654,0.4789,0.2789,0.1321,0.2234,0.3123
0.8191,0.4424,0.3399,0.891,0.5504,0.6799,0.2012,0.3114,0.4878
0.9778,0.8665,0.8251,0.984,0.702,0.9099,0.321,0.4789,0.6351
0.8431,0.4567,0.3521,0.9215,0.5678,0.6944,0.2012,0.3054,0.4987
0.8415,0.4389,0.3462,0.9207,0.5631,0.6912,0.2028,0.3084,0.4789
0.7528,0.1856,0.0851,0.7832,0.4993,0.0922,0.0687,0.1547,0.2315
0.9778,0.8665,0.8251,0.984,0.6375,0.9099,0.2113,0.3011,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8915,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.984,0.6351,0.8251,0.984,0.6375,0.9099,0.2113,0.3011,0.6351
0.7744,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.47
0.8593,0.2315,0.165,0.8895,0.5083,0.7686,0.2694,0.4742,0.47
0.9103,0.5829,0.4668,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.8251,0.3399,0.3462,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7624,0.1856,0.0851,0.7563,0.4633,0.0922,0.0687,0.1547,0.2315
0.9778,0.8665,0.8251,0.984,0.6375,0.9099,0.2113,0.3011,0.6351
0.8415,0.4389,0.3462,0.8191,0.5504,0.6912,0.1989,0.3114,0.4878
0.8915,0.3158,0.2648,0.8895,0.5083,0.6902,0.174,0.3211,0.47
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9306,0.5083,0.6902,0.174,0.3211,0.47
0.8593,0.2315,0.165,0.8895,0.5083,0.7686,0.2694,0.4742,0.47
0.8251,0.3399,0.3462,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.8567,0.4912,0.3654,0.9312,0.5872,0.7188,0.2115,0.3346,0.5239
0.7389,0.1875,0.1234,0.7654,0.4987,0.0987,0.0892,0.1567,0.3543
0.9778,0.8665,0.8251,0.984,0.6345,0.9099,0.2765,0.5123,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.2012,0.3114,0.4878
0.7235,0.0009,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9456,0.7189,0.5829,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8912,0.5829,0.4668,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.789,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.3158
0.9123,0.6351,0.4878,0.9671,0.5872,0.9099,0.2765,0.5123,0.6351
0.8345,0.4912,0.3654,0.8191,0.5504,0.7188,0.2012,0.3114,0.4878
0.68734109737,0.1875,0.1234,0.7654,0.4987,0.0987,0.0892,0.1567,0.3543
0.984,0.8665,0.8251,0.984,0.6345,0.9099,0.2765,0.5123,0.6351
0.8012,0.4424,0.3399,0.8191,0.5504,0.6799,0.2012,0.3114,0.4878
0.7456,0.1875,0.1234,0.7654,0.4987,0.0987,0.0892,0.1567,0.3543
0.9234,0.5829,0.4668,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8765,0.5829,0.4668,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.7789,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.3158
0.9012,0.6351,0.4878,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8567,0.4912,0.3654,0.8191,0.5504,0.7188,0.2012,0.3114,0.4878
0.7912,0.3158,0.2648,0.8895,0.4778,0.6245,0.0501,0.0088,0.3158
0.8512,0.4673,0.3591,0.9428,0.5876,0.7154,0.2112,0.3387,0.5219
0.7689,0.1548,0.0896,0.8333,0.4921,0.0978,0.0456,0.0766,0.3172
0.9215,0.8665,0.8251,0.984,0.6372,0.8107,0.2053,0.3082,0.6351
0.7345,0.0077,0.0696,0.7563,0.4633,0.0811,0.0287,0.0196,0.1536
0.8847,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.9778,0.4424,0.3399,0.9778,0.7371448123200001,0.6799,0.1989,0.3114,0.4878
0.7235,0.3158,0.2648,0.7563,0.4778,0.6245,0.0501,0.0088,0.47
0.8191,0.2345,0.1647,0.8895,0.5504,0.0811,0.0456,0.0766,0.3172
0.9428,0.6351,0.5194,0.984,0.702,0.9099,0.2053,0.3082,0.6351
0.7689,0.0866,0.0661587103055,0.7563,0.4633,0.0978,0.0287,0.0196,0.1536
0.9215,0.5829,0.4668,0.984,0.6372,0.7686,0.2694,0.4742,0.5488
0.8191,0.3158,0.2648,0.8895,0.5504,0.6245,0.0501,0.0088,0.47
0.9778,0.8665,0.8251,0.9778,0.7371448123200001,0.6799,0.1989,0.3114,0.4878
0.7345,0.0077,0.0696,0.7563,0.4633,0.0811,0.0287,0.0196,0.1536
0.8847,0.5829,0.4668,0.8895,0.5504,0.7686,0.2694,0.4742,0.5488
0.8191,0.3158,0.2648,0.8895,0.5504,0.6245,0.0501,0.0088,0.47
0.9428,0.6351,0.5194,0.984,0.702,0.9099,0.2053,0.3082,0.6351
0.7689,0.0866,0.0661587103055,0.7563,0.4633,0.0978,0.0287,0.0196,0.1536
0.8512,0.4673,0.3591,0.9428,0.5876,0.7154,0.1989,0.3114,0.4878
0.9215,0.5829,0.4668,0.984,0.6372,0.7686,0.2694,0.4742,0.5488
0.8471,0.4593,0.3426,0.9215,0.5612,0.6874,0.2018,0.3082,0.4935
0.7762,0.2857,0.1592,0.7734,0.4992,0.0963,0.0879,0.1857,0.2385
0.9143,0.6113,0.4189,0.9778,0.5825,0.7213,0.2265,0.3429,0.5632
0.8638,0.3719,0.2703,0.8847,0.5134,0.6453,0.1933,0.2947,0.3897
0.7315,0.1866,0.1126,0.7563,0.4807,0.0899,0.0728,0.1588,0.1673
0.8972,0.4988,0.3555,0.9402,0.5362,0.7188,0.2113,0.3263,0.4593
0.9524,0.7813,0.5135,0.984,0.6057,0.8724,0.2457,0.3716,0.6219
0.8216,0.3381,0.2154,0.8191,0.5055,0.6799,0.1989,0.3114,0.4284
0.7057,0.1586,0.0983,0.7235,0.4708,0.0811,0.0684,0.1492,0.14595471052999998
0.9387,0.5973,0.4365,0.9671,0.5728,0.7686,0.2694,0.4742,0.5488
0.8831,0.4228,0.2964,0.8957,0.5092,0.6318,0.2054,0.3057,0.3518
0.9013,0.5168,0.3284,0.9306,0.5473,0.7008,0.2013,0.2898,0.4778
0.7659,0.2433,0.1383,0.7744,0.4937,0.0926,0.0755,0.1638,0.191
0.8415,0.3929,0.2573,0.8895,0.5165,0.6947,0.2187,0.3308,0.4035
0.9778,0.8665,0.8251,0.984,0.5873,0.9099,0.245,0.3671,0.6351
0.8191,0.3158,0.2648,0.7624,0.4778,0.6245,0.198,0.3066,0.3158
0.7433,0.2053,0.1218,0.7563,0.4807,0.0983,0.0713,0.1524,0.1673
0.9215,0.6087,0.3893,0.9402,0.5461,0.7291,0.2141,0.3383,0.5047
0.8764,0.4494,0.2888,0.8957,0.5092,0.6513,0.2044,0.3083,0.3796
0.7891,0.3592,0.2234,0.7744,0.4937,0.6821,0.2125,0.3298,0.4301
0.8473,0.4691,0.3521,0.9234,0.5789,0.6954,0.2039,0.3051,0.4923
0.7856,0.3872,0.2895,0.8512,0.5234,0.5678,0.1856,0.2987,0.4215
0.9123,0.6543,0.4112,0.9778,0.5912,0.7235,0.2214,0.3678,0.589
0.8647,0.5123,0.3856,0.8895,0.5432,0.6378,0.1998,0.3241,0.4567
0.7345,0.2987,0.1978,0.7624,0.4878,0.4424,0.1589,0.2587,0.3215
0.9567,0.8665,0.5234,0.984,0.6123,0.8251,0.2147,0.3512,0.6351
0.8012,0.4215,0.3098,0.8473,0.5098,0.589,0.2014,0.3197,0.4687
0.7098,0.3521,0.2547,0.7563,0.4778,0.4691,0.1723,0.2837,0.3589
0.9387,0.702,0.4668,0.9671,0.5829,0.7686,0.2354,0.3912,0.5488
0.8895,0.5829,0.3789,0.8912,0.5467,0.6799,0.2098,0.3321,0.4878
0.68734109737,0.2648,0.1697,0.7235,0.4567,0.3399,0.1489,0.2451,0.2987
0.9778,0.8665,0.5234,0.984,0.6123,0.8251,0.2147,0.3512,0.6351
0.7912,0.4718,0.3399,0.8512,0.5234,0.6954,0.2039,0.3051,0.4923
0.8234,0.5123,0.3678,0.8895,0.5467,0.7235,0.2147,0.3512,0.4878
0.6902,0.3872,0.2895,0.7624,0.4878,0.5678,0.1856,0.2987,0.4215
0.9012,0.6543,0.4312,0.9778,0.5912,0.789,0.2214,0.3678,0.589
0.7563,0.4718,0.3238,0.8473,0.5432,0.6378,0.1998,0.3241,0.4687
0.8473,0.5829,0.3789,0.8912,0.5467,0.6799,0.2098,0.3321,0.4878
0.7158,0.3589,0.2648,0.7235,0.4778,0.4424,0.1723,0.2837,0.3589
0.9234,0.702,0.4668,0.9778,0.5912,0.789,0.2214,0.3678,0.589
0.8574,0.4691,0.3522,0.9415,0.5821,0.7133,0.2112,0.3386,0.4923
0.7356,0.1582,0.0819,0.8123,0.4987,0.0956,0.0489,0.0873,0.2187
0.9778,0.8665,0.8251,0.984,0.6381,0.8107,0.2054,0.3092,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0007,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9415,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8574,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.7356,0.1582,0.0819,0.8123,0.4987,0.0956,0.0489,0.0873,0.2187
0.9778,0.8665,0.8251,0.984,0.6381,0.8107,0.2054,0.3092,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0007,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9415,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8574,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.7356,0.1582,0.0819,0.8123,0.4987,0.0956,0.0489,0.0873,0.2187
0.9778,0.8665,0.8251,0.984,0.6381,0.8107,0.2054,0.3092,0.6351
0.8191,0.4424,0.3399,0.9172,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0007,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9415,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8574,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.7356,0.1582,0.0819,0.8123,0.4987,0.0956,0.0489,0.0873,0.2187
0.8512,0.4723,0.3619,0.9321,0.5827,0.7156,0.2142,0.3381,0.5239
0.7389,0.1567,0.0882,0.7645,0.4921,0.0933,0.0498,0.0097,0.2156
0.9778,0.8665,0.8251,0.984,0.6329,0.9099,0.2078,0.3113,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.3158,0.2648,0.9306,0.5083,0.6245,0.174,0.3211,0.47
0.8394,0.2648,0.2053,0.8895,0.5871,0.6902,0.1989,0.3114,0.4878
0.9778,0.7235,0.8251,0.984,0.6329,0.9099,0.2078,0.3113,0.6351
0.7624,0.1567,0.0882,0.7645,0.4921,0.0933,0.0498,0.0097,0.2156
0.8512,0.4723,0.3619,0.9321,0.5827,0.7156,0.2142,0.3381,0.5239
0.9172,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7895,0.3158,0.2648,0.8895,0.5083,0.6245,0.174,0.3211,0.47
0.891,0.3158,0.2648,0.9306,0.5871,0.6902,0.1989,0.3114,0.4878
0.9778,0.8665,0.8251,0.984,0.6329,0.9099,0.2078,0.3113,0.6351
0.7389,0.1567,0.0882,0.7645,0.4921,0.0933,0.0498,0.0097,0.2156
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.9427,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8394,0.2648,0.2053,0.8895,0.5871,0.6902,0.1989,0.3114,0.4878
0.7624,0.1567,0.0882,0.8895,0.5871,0.6245,0.174,0.3211,0.47
0.8473,0.4695,0.3512,0.9215,0.5678,0.6954,0.2032,0.3054,0.4912
0.7891,0.1876,0.1538,0.8345,0.4923,0.1289,0.0789,0.1678,0.2856
0.9342,0.8665,0.8251,0.9778,0.702,0.9099,0.2345,0.4714,0.6351
0.8154,0.3987,0.2899,0.891,0.5336,0.4215,0.1719,0.2587,0.4878
0.7365,0.0789,0.0696,0.7563,0.4633,0.0811,0.0501,0.0088,0.1536
0.9778,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.8895,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.68734109737,0.1123,0.0825,0.7891,0.4923,0.1647,0.0723,0.1357,0.2222
0.9172,0.8421,0.8191,0.9778,0.7371448123200001,0.8191,0.2345,0.4714,0.6351
0.7624,0.3158,0.2648,0.7624,0.4778,0.5504,0.1989,0.3114,0.4878
0.8473,0.4695,0.3512,0.9215,0.5678,0.6954,0.2032,0.3054,0.4912
0.984,0.6351,0.8251,0.984,0.702,0.9099,0.2345,0.4714,0.6351
0.8191,0.4424,0.3399,0.8191,0.5504,0.6799,0.1989,0.3114,0.4878
0.7235,0.0,0.0696,0.7235,0.4633,0.0811,0.0501,0.0088,0.1536
0.9778,0.5829,0.4668,0.9671,0.6989,0.7686,0.2694,0.4742,0.5488
0.891,0.4718,0.3238,0.9306,0.5083,0.6902,0.174,0.3211,0.5194
0.8473,0.4695,0.3512,0.9215,0.5678,0.6954,0.2032,0.3054,0.4912
0.7891,0.1876,0.1538,0.8345,0.4923,0.1289,0.0789,0.1678,0.2856
0.9342,0.8665,0.8251,0.9778,0.702,0.9099,0.2345,0.4714,0.6351
0.8154,0.3987,0.2899,0.891,0.5336,0.4215,0.1719,0.2587,0.4878
0.8415,0.4637,0.3592,0.9321,0.5789,0.6933,0.2047,0.3081,0.4912
0.7589,0.1856,0.1215,0.8347,0.4921,0.0952,0.0886,0.0824,0.3789
0.9112,0.5829,0.4687,0.9778,0.5385,0.7686,0.2112,0.3114,0.5488
0.8915,0.4237,0.3199,0.8671,0.5123,0.6245,0.1923,0.2714,0.4878
0.7235,0.0076,0.0696,0.7563,0.4633,0.0811,0.0253,0.0088,0.1536
0.9778,0.8665,0.8251,0.984,0.5634,0.9099,0.2275,0.3211,0.6351
0.849,0.3829,0.2837,0.8915,0.5061,0.5829,0.1846,0.2973,0.47
0.7815,0.2589,0.1647,0.7744,0.5083,0.4718,0.1692,0.2694,0.3238
0.9195,0.5589,0.4121,0.9306,0.5504,0.6902,0.2087,0.3081,0.4912
0.8095,0.3399,0.2397,0.8191,0.5564,0.5589,0.1989,0.2714,0.4878
0.6895,0.0829,0.0661587103055,0.7235,0.4778,0.0952,0.0253,0.0088,0.1536
0.9412,0.702,0.7399,0.9778,0.5385,0.6799,0.2047,0.3114,0.5488
0.7915,0.2897,0.1997,0.8347,0.5061,0.5829,0.1846,0.2973,0.47
0.8237,0.4589,0.3399,0.8671,0.5123,0.6245,0.1923,0.2714,0.4878
0.9012,0.5237,0.4417,0.9306,0.5504,0.5829,0.1846,0.2973,0.4912
0.7624,0.2197,0.1289,0.7563,0.5083,0.4718,0.1692,0.2694,0.3238
0.8895,0.4378,0.2997,0.8915,0.5061,0.5829,0.1846,0.2973,0.47
0.9321,0.6589,0.5829,0.9778,0.5634,0.6902,0.2087,0.3081,0.5488
0.7412,0.1647,0.0921,0.7235,0.4778,0.0952,0.0253,0.0088,0.1536
